Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2025-10-16,A,140.86,143.325,140.26,141.1,141.1,2180226.0
2025-10-17,A,139.895,142.235,139.02,141.92,141.92,1506511.0
2025-10-20,A,142.48,144.63,142.27,143.0,143.0,1580463.0
2025-10-21,A,145.125,149.5,144.27,145.68,145.68,1658454.0
2025-10-22,A,145.125,147.74,144.455,145.87,145.87,1495380.0
2025-10-23,A,146.3,148.3329,145.6,147.46,147.46,1210044.0
2025-10-24,A,147.785,149.12,147.525,148.03,148.03,1135521.0
2025-10-27,A,148.29,148.65,146.52,146.59,146.59,1187952.0
2025-10-28,A,145.74,147.27,144.63,145.85,145.85,1470066.0
2025-10-29,A,145.825,146.05,142.87,143.2,143.2,1902524.0
2025-10-30,A,143.67,145.27,142.205,143.36,143.36,1519645.0
2025-10-31,A,143.1,146.99,142.6,146.36,146.36,1487227.0
2025-11-03,A,145.575,145.575,142.53,144.69,144.69,1785846.0
2025-11-04,A,143.8,148.71,143.5,146.08,146.08,2176781.0
2025-11-05,A,144.245,147.49,142.46,146.77,146.77,1664689.0
2025-11-06,A,145.74,148.01,145.1,147.49,147.49,1285960.0
2025-11-07,A,145.87,147.12,144.575,146.74,146.74,1027170.0
2025-11-10,A,147.695,147.8751,145.1,146.36,146.36,1310703.0
2025-11-11,A,146.83,149.9763,146.78,149.42,149.42,1218692.0
2025-11-12,A,149.91,152.67,148.78,151.52,151.52,2064616.0
2025-11-13,A,149.45,152.095,146.52,146.89,146.89,1940747.0
2025-11-14,A,144.5113,148.0,144.5,146.82,146.82,1302640.0
2025-11-17,A,146.425,147.035,144.05,144.52,144.52,1445776.0
2025-11-18,A,142.56,145.29,140.24,143.84,143.84,2330773.0
2025-11-19,A,145.49,145.49,142.76,144.4,144.4,1848316.0
2025-11-20,A,146.38,147.36,143.95,145.06,145.06,1443693.0
2025-11-21,A,144.47,151.76,144.47,151.25,151.25,2469168.0
2025-11-24,A,151.575,153.6,150.47,153.6,153.6,3984489.0
2025-11-25,A,150.78,160.27,148.0001,157.2,157.2,3697954.0
2025-11-26,A,155.845,158.12,154.02,154.37,154.37,3294453.0
2025-11-28,A,154.15,154.56,153.22,153.5,153.5,1531612.0
2025-12-01,A,152.5775,153.95,149.19,150.1,150.1,2044215.0
2025-12-02,A,150.62,151.455,148.75,148.81,148.81,1653182.0
2025-12-03,A,149.77,151.43,149.1,149.26,149.26,2163067.0
2025-12-04,A,149.385,149.8,144.22,148.32,148.32,2865181.0
2025-12-05,A,148.5,149.0,144.76,145.49,145.49,2141919.0
2025-10-06,AA,34.96,35.49,33.77,33.79,33.79,5365897.0
2025-10-07,AA,34.065,35.865,34.0201,35.53,35.53,11291420.0
2025-10-08,AA,36.48,37.58,36.39,37.06,37.06,10564561.0
2025-10-09,AA,37.905,38.09,36.78,37.0,37.0,9032966.0
2025-10-10,AA,37.08,37.35,35.01,35.02,35.02,7317646.0
2025-10-13,AA,36.41,36.9,35.61,36.25,36.25,6299549.0
2025-10-14,AA,35.45,36.415,35.13,35.75,35.75,5867052.0
2025-10-15,AA,36.35,36.66,35.615,36.46,36.46,5311014.0
2025-10-16,AA,36.7,37.9,36.55,37.13,37.13,5977998.0
2025-10-17,AA,36.69,36.759,35.64,35.97,35.97,4397913.0
2025-10-20,AA,36.51,39.28,36.34,38.96,38.96,10907912.0
2025-10-21,AA,37.94,38.0,36.07,37.23,37.23,8781521.0
2025-10-22,AA,37.38,37.53,35.45,35.65,35.65,9566779.0
2025-10-23,AA,37.685,41.55,37.685,40.14,40.14,20278197.0
2025-10-24,AA,38.48,39.98,37.78,39.42,39.42,10623384.0
2025-10-27,AA,39.74,40.81,39.3417,39.9,39.9,7207004.0
2025-10-28,AA,39.745,39.94,39.09,39.31,39.31,6073428.0
2025-10-29,AA,39.95,40.0,38.7,38.91,38.91,6292776.0
2025-10-30,AA,37.945,38.0,36.3,36.76,36.76,10180221.0
2025-10-31,AA,37.02,37.02,36.42,36.79,36.79,4578328.0
2025-11-03,AA,37.0,37.34,36.595,37.2,37.2,5225603.0
2025-11-04,AA,35.91,36.6727,35.215,35.26,35.26,4886109.0
2025-11-05,AA,35.48,36.26,35.26,35.74,35.74,5215141.0
2025-11-06,AA,36.02,37.5,35.8,36.7,36.7,8742045.0
2025-11-07,AA,36.07,37.58,35.54,37.32,37.32,4693758.0
2025-11-10,AA,38.5,39.17,38.22,38.79,38.79,5676473.0
2025-11-11,AA,38.8,38.875,37.355,37.48,37.48,4301533.0
2025-11-12,AA,38.165,40.38,38.145,40.03,40.03,8544680.0
2025-11-13,AA,40.0531,40.25,37.69,38.19,38.19,7396132.0
2025-11-14,AA,36.83,38.145,36.42,37.59,37.59,4371664.0
2025-11-17,AA,37.02,37.04,35.36,35.78,35.78,6772240.0
2025-11-18,AA,35.45,36.87,35.17,36.55,36.55,5739871.0
2025-11-19,AA,36.53,37.16,36.23,36.72,36.72,4079299.0
2025-11-20,AA,37.4,38.28,35.55,35.83,35.83,5687481.0
2025-11-21,AA,35.715,36.965,35.12,36.34,36.34,5183018.0
2025-11-24,AA,36.98,38.835,36.63,38.72,38.72,4911601.0
2025-11-25,AA,38.87,39.76,38.49,39.2,39.2,5009117.0
2025-11-26,AA,39.695,42.16,39.6,41.57,41.57,7661971.0
2025-11-28,AA,42.11,42.17,41.48,41.74,41.74,3768964.0
2025-12-01,AA,41.845,42.73,41.45,41.65,41.65,7454908.0
2025-12-02,AA,41.66,42.229,41.3,41.45,41.45,5932400.0
2025-12-03,AA,42.4,44.96,42.32,44.1,44.1,8937510.0
2025-12-04,AA,43.9,44.46,43.52,44.01,44.01,5540460.0
2025-12-05,AA,44.29,44.8424,43.731,43.77,43.77,5133426.0
2025-10-06,AAPL,257.99,259.07,255.05,256.69,256.69,44664118.0
2025-10-07,AAPL,256.805,257.4,255.43,256.48,256.48,31955776.0
2025-10-08,AAPL,256.52,258.52,256.11,258.06,258.06,36496895.0
2025-10-09,AAPL,257.805,258.0,253.14,254.04,254.04,38322012.0
2025-10-10,AAPL,254.94,256.38,244.0,245.27,245.27,61999098.0
2025-10-13,AAPL,249.38,249.69,245.56,247.66,247.66,38142942.0
2025-10-14,AAPL,246.6,248.845,244.7,247.77,247.77,35477986.0
2025-10-15,AAPL,249.485,251.82,247.47,249.34,249.34,33893611.0
2025-10-16,AAPL,248.25,249.04,245.13,247.45,247.45,39776974.0
2025-10-17,AAPL,248.02,253.38,247.27,252.29,252.29,49146961.0
2025-10-20,AAPL,255.885,264.375,255.63,262.24,262.24,90483029.0
2025-10-21,AAPL,261.88,265.29,261.83,262.77,262.77,46695948.0
2025-10-22,AAPL,262.65,262.85,255.43,258.45,258.45,45015254.0
2025-10-23,AAPL,259.94,260.62,258.0101,259.58,259.58,32754941.0
2025-10-24,AAPL,261.19,264.13,259.18,262.82,262.82,38253717.0
2025-10-27,AAPL,264.88,269.12,264.6501,268.81,268.81,44888152.0
2025-10-28,AAPL,268.985,269.89,268.15,269.0,269.0,41534759.0
2025-10-29,AAPL,269.275,271.41,267.11,269.7,269.7,51086742.0
2025-10-30,AAPL,271.99,274.14,268.48,271.4,271.4,69886534.0
2025-10-31,AAPL,276.99,277.32,269.16,270.37,270.37,86167123.0
2025-11-03,AAPL,270.42,270.85,266.25,269.05,269.05,50194583.0
2025-11-04,AAPL,268.325,271.486,267.615,270.04,270.04,49274846.0
2025-11-05,AAPL,268.61,271.7,266.93,270.14,270.14,43683072.0
2025-11-06,AAPL,267.89,273.4,267.89,269.77,269.77,51204045.0
2025-11-07,AAPL,269.795,272.29,266.77,268.47,268.47,48227365.0
2025-11-10,AAPL,268.96,273.73,267.455,269.43,269.43,41312412.0
2025-11-11,AAPL,269.81,275.91,269.8,275.25,275.25,46208318.0
2025-11-12,AAPL,275.0,275.73,271.7,273.47,273.47,48397982.0
2025-11-13,AAPL,274.11,276.699,272.09,272.95,272.95,49602794.0
2025-11-14,AAPL,271.05,275.96,269.6,272.41,272.41,47431331.0
2025-11-17,AAPL,268.815,270.49,265.73,267.46,267.46,45018260.0
2025-11-18,AAPL,269.99,270.71,265.32,267.44,267.44,45677278.0
2025-11-19,AAPL,265.525,272.21,265.5,268.56,268.56,40424492.0
2025-11-20,AAPL,270.83,275.43,265.92,266.25,266.25,45823568.0
2025-11-21,AAPL,265.95,273.33,265.67,271.49,271.49,59030832.0
2025-11-24,AAPL,270.9,277.0,270.9,275.92,275.92,65585796.0
2025-11-25,AAPL,275.27,280.38,275.25,276.97,276.97,46914220.0
2025-11-26,AAPL,276.96,279.53,276.63,277.55,277.55,33431423.0
2025-11-28,AAPL,277.26,279.0,275.9865,278.85,278.85,20135620.0
2025-12-01,AAPL,278.01,283.42,276.14,283.1,283.1,46587722.0
2025-12-02,AAPL,283.0,287.4,282.6301,286.19,286.19,53669532.0
2025-12-03,AAPL,286.2,288.62,283.3,284.15,284.15,43538687.0
2025-12-04,AAPL,284.095,284.73,278.59,280.7,280.7,43989056.0
2025-12-05,AAPL,280.54,281.14,278.05,278.78,278.78,47232938.0
2025-10-06,ACAD,21.8,21.9398,21.32,21.59,21.59,2178261.0
2025-10-07,ACAD,21.61,21.955,21.42,21.54,21.54,2244203.0
2025-10-08,ACAD,21.71,21.71,21.19,21.31,21.31,1817163.0
2025-10-09,ACAD,21.27,21.33,20.57,20.63,20.63,1993754.0
2025-10-10,ACAD,20.96,20.96,20.015,20.06,20.06,2854316.0
2025-10-13,ACAD,20.59,20.77,19.69,20.06,20.06,2568773.0
2025-10-14,ACAD,19.86,20.47,19.72,20.36,20.36,2571054.0
2025-10-15,ACAD,20.41,21.92,20.41,21.74,21.74,2753391.0
2025-10-16,ACAD,21.79,22.1,20.46,20.62,20.62,2807128.0
2025-10-17,ACAD,20.46,21.07,20.33,20.89,20.89,2115920.0
2025-10-20,ACAD,21.05,21.34,20.75,20.94,20.94,1660479.0
2025-10-21,ACAD,21.14,21.35,20.8112,21.27,21.27,1515268.0
2025-10-22,ACAD,21.27,21.41,20.875,21.39,21.39,1461722.0
2025-10-23,ACAD,21.27,21.75,21.07,21.73,21.73,1621214.0
2025-10-24,ACAD,21.81,22.19,21.475,22.02,22.02,1383780.0
2025-10-27,ACAD,22.25,23.01,21.96,22.99,22.99,2210764.0
2025-10-28,ACAD,22.99,23.045,22.55,22.62,22.62,1330735.0
2025-10-29,ACAD,22.55,22.92,22.048,22.53,22.53,2081368.0
2025-10-30,ACAD,22.24,22.88,22.1501,22.74,22.74,1190343.0
2025-10-31,ACAD,22.55,22.905,22.25,22.7,22.7,1416277.0
2025-11-03,ACAD,22.5,22.78,21.87,22.37,22.37,1815849.0
2025-11-04,ACAD,21.98,22.2,21.72,21.85,21.85,1385840.0
2025-11-05,ACAD,21.76,22.52,21.68,22.33,22.33,2342153.0
2025-11-06,ACAD,23.58,23.58,20.64,21.65,21.65,2314251.0
2025-11-07,ACAD,21.88,22.73,21.61,22.57,22.57,1558901.0
2025-11-10,ACAD,22.8,22.895,22.08,22.2,22.2,1432059.0
2025-11-11,ACAD,22.14,23.83,22.0,23.72,23.72,1673552.0
2025-11-12,ACAD,23.48,24.39,23.38,24.13,24.13,2390569.0
2025-11-13,ACAD,23.96,24.39,23.49,23.64,23.64,2046048.0
2025-11-14,ACAD,23.29,24.11,23.2,24.02,24.02,1241111.0
2025-11-17,ACAD,23.65,24.5,23.34,24.01,24.01,1207113.0
2025-11-18,ACAD,23.69,24.075,23.5,23.8,23.8,1613746.0
2025-11-19,ACAD,23.61,23.725,22.85,23.1,23.1,1449537.0
2025-11-20,ACAD,23.49,23.61,22.81,22.9,22.9,1148764.0
2025-11-21,ACAD,23.04,23.98,22.84,23.56,23.56,1353669.0
2025-11-24,ACAD,23.57,23.925,23.1,23.9,23.9,1837394.0
2025-11-25,ACAD,24.07,24.66,24.0,24.39,24.39,1143446.0
2025-11-26,ACAD,24.22,25.2,24.2,24.81,24.81,1880081.0
2025-11-28,ACAD,24.93,25.12,24.56,25.04,25.04,563252.0
2025-12-01,ACAD,24.74,25.21,24.585,24.85,24.85,1077163.0
2025-12-02,ACAD,25.24,25.675,24.87,25.43,25.43,1726438.0
2025-12-03,ACAD,25.51,26.12,25.29,25.88,25.88,1436234.0
2025-12-04,ACAD,25.57,26.76,25.4,26.55,26.55,1812130.0
2025-12-05,ACAD,26.75,27.605,26.74,27.44,27.44,2121797.0
2025-10-06,ACM,129.455,129.92,127.61,129.52,129.52,652626.0
2025-10-07,ACM,129.99,130.34,128.0,129.43,129.43,1097607.0
2025-10-08,ACM,130.82,133.2,129.55,132.64,132.64,695605.0
2025-10-09,ACM,133.19,133.3853,129.2601,131.29,131.29,624721.0
2025-10-10,ACM,131.15,131.7926,128.68,128.8,128.8,738726.0
2025-10-13,ACM,130.115,132.77,130.0,131.55,131.55,813676.0
2025-10-14,ACM,130.425,132.995,129.75,132.55,132.55,777396.0
2025-10-15,ACM,133.15,133.845,132.0,132.81,132.81,632257.0
2025-10-16,ACM,133.38,133.4,130.57,131.0,131.0,736141.0
2025-10-17,ACM,131.0,132.03,129.82,130.87,130.87,913896.0
2025-10-20,ACM,131.775,134.5083,131.58,133.65,133.65,852692.0
2025-10-21,ACM,133.655,134.88,132.915,134.22,134.22,589538.0
2025-10-22,ACM,134.415,134.54,129.8,130.17,130.17,935474.0
2025-10-23,ACM,129.88,132.98,129.88,132.49,132.49,394640.0
2025-10-24,ACM,133.26,134.46,132.8,132.88,132.88,645463.0
2025-10-27,ACM,134.5199,134.5199,131.86,132.55,132.55,611665.0
2025-10-28,ACM,132.26,133.3,131.05,132.31,132.31,530269.0
2025-10-29,ACM,133.0,134.7,131.65,133.48,133.48,699655.0
2025-10-30,ACM,132.68,134.9999,132.44,133.66,133.66,615567.0
2025-10-31,ACM,133.255,135.0,132.885,134.35,134.35,1213812.0
2025-11-03,ACM,133.775,133.92,131.7,131.76,131.76,952525.0
2025-11-04,ACM,129.802,131.59,128.2988,130.81,130.81,623754.0
2025-11-05,ACM,131.015,132.815,130.58,132.21,132.21,722332.0
2025-11-06,ACM,132.32,133.065,129.38,130.15,130.15,659235.0
2025-11-07,ACM,129.33,130.93,127.85,130.75,130.75,528340.0
2025-11-10,ACM,132.38,132.42,129.79,130.67,130.67,437385.0
2025-11-11,ACM,130.14,132.01,129.713,131.73,131.73,617311.0
2025-11-12,ACM,131.77,133.45,131.5,132.72,132.72,769091.0
2025-11-13,ACM,133.43,135.52,132.7,133.8,133.8,1349472.0
2025-11-14,ACM,132.37,134.055,131.39,133.52,133.52,1109058.0
2025-11-17,ACM,133.01,134.36,131.575,131.92,131.92,1663290.0
2025-11-18,ACM,129.0,131.57,123.5919,127.14,127.14,1843869.0
2025-11-19,ACM,126.535,127.0,112.275,113.03,113.03,3066097.0
2025-11-20,ACM,113.79,115.27,105.365,106.14,106.14,2925595.0
2025-11-21,ACM,105.5,105.85,102.8,103.52,103.52,2657540.0
2025-11-24,ACM,104.07,105.77,103.75,103.85,103.85,2425981.0
2025-11-25,ACM,103.965,105.1359,102.54,103.88,103.88,2016801.0
2025-11-26,ACM,104.475,106.4,103.97,105.46,105.46,1644887.0
2025-11-28,ACM,105.85,106.21,102.8,103.13,103.13,1447643.0
2025-12-01,ACM,102.13,103.6,101.4,101.52,101.52,2231544.0
2025-12-02,ACM,102.4,103.43,101.07,101.98,101.98,1781629.0
2025-12-03,ACM,102.525,103.935,101.6834,103.89,103.89,1352845.0
2025-12-04,ACM,103.475,105.42,103.05,105.16,105.16,1569588.0
2025-12-05,ACM,105.36,105.42,102.31,102.43,102.43,1371585.0
2025-10-06,ACMR,42.09,43.5,41.7,41.78,41.78,1199331.0
2025-10-07,ACMR,41.8,42.1797,39.94,40.46,40.46,1311009.0
2025-10-08,ACMR,40.5,42.0,40.49,41.99,41.99,851758.0
2025-10-09,ACMR,42.0,42.0,40.76,41.07,41.07,762223.0
2025-10-10,ACMR,41.15,41.18,36.4,36.59,36.59,2379262.0
2025-10-13,ACMR,39.06,39.53,38.1389,38.625,38.625,969928.0
2025-10-14,ACMR,36.8,39.06,36.76,38.11,38.11,970634.0
2025-10-15,ACMR,38.57,39.36,37.435,39.32,39.32,1187586.0
2025-10-16,ACMR,39.98,40.43,38.92,39.68,39.68,1377816.0
2025-10-17,ACMR,38.56,39.44,37.24,38.07,38.07,1117777.0
2025-10-20,ACMR,38.46,40.02,38.42,39.79,39.79,1033558.0
2025-10-21,ACMR,39.36,39.64,38.39,38.93,38.93,697401.0
2025-10-22,ACMR,38.26,38.837,36.82,37.63,37.63,751921.0
2025-10-23,ACMR,37.39,40.62,37.1101,40.25,40.25,869159.0
2025-10-24,ACMR,41.14,42.17,40.622,41.72,41.72,988668.0
2025-10-27,ACMR,43.01,43.1706,41.96,42.43,42.43,950147.0
2025-10-28,ACMR,41.99,41.99,40.39,40.47,40.47,670291.0
2025-10-29,ACMR,41.51,42.92,41.07,42.18,42.18,1240920.0
2025-10-30,ACMR,41.67,42.3,40.13,41.22,41.22,773017.0
2025-10-31,ACMR,41.41,42.0,40.63,41.46,41.46,567475.0
2025-11-03,ACMR,41.86,41.9999,40.5628,41.37,41.37,893935.0
2025-11-04,ACMR,39.79,40.3353,38.16,38.9,38.9,1464551.0
2025-11-05,ACMR,30.8,33.34,30.5,31.14,31.14,4860659.0
2025-11-06,ACMR,31.26,32.595,30.76,30.92,30.92,1978779.0
2025-11-07,ACMR,30.17,31.2,29.58,31.1,31.1,1450252.0
2025-11-10,ACMR,32.085,33.68,31.44,32.95,32.95,2316444.0
2025-11-11,ACMR,32.04,32.72,30.96,32.64,32.64,1713855.0
2025-11-12,ACMR,32.94,33.94,32.5,33.81,33.81,1918241.0
2025-11-13,ACMR,33.81,34.3545,32.27,32.64,32.64,2132093.0
2025-11-14,ACMR,30.65,32.41,30.55,31.51,31.51,855136.0
2025-11-17,ACMR,31.51,32.6893,31.11,31.47,31.47,789909.0
2025-11-18,ACMR,30.9,31.39,29.8,30.77,30.77,905683.0
2025-11-19,ACMR,31.08,32.07,30.8,31.5,31.5,693244.0
2025-11-20,ACMR,32.01,32.775,29.41,29.67,29.67,841251.0
2025-11-21,ACMR,29.37,30.465,28.46,30.03,30.03,1498666.0
2025-11-24,ACMR,30.33,32.41,30.02,32.01,32.01,909328.0
2025-11-25,ACMR,32.64,33.35,31.24,33.1,33.1,1347200.0
2025-11-26,ACMR,33.0,33.62,32.5,32.87,32.87,999809.0
2025-11-28,ACMR,33.02,33.47,32.63,33.41,33.41,531052.0
2025-12-01,ACMR,32.95,33.9,32.835,33.31,33.31,898727.0
2025-12-02,ACMR,33.31,33.74,32.72,32.87,32.87,2104923.0
2025-12-03,ACMR,32.96,33.98,32.2,33.94,33.94,986234.0
2025-12-04,ACMR,33.85,34.95,32.9101,34.62,34.62,850847.0
2025-12-05,ACMR,34.68,35.31,34.68,35.1,35.1,601211.0
2025-10-06,ADI,245.01,245.01,238.92,242.5,242.5,4021178.0
2025-10-07,ADI,243.39,243.39,233.025,233.75,233.75,3397760.0
2025-10-08,ADI,233.8,239.36,233.8,237.93,237.93,4017888.0
2025-10-09,ADI,236.84,238.39,235.1,237.88,237.88,3069164.0
2025-10-10,ADI,237.74,239.035,224.71,225.32,225.32,4425112.0
2025-10-13,ADI,228.32,235.82,226.96,234.67,234.67,4609877.0
2025-10-14,ADI,231.15,238.78,229.125,235.4,235.4,3431567.0
2025-10-15,ADI,238.19,238.8,234.96,238.15,238.15,2773694.0
2025-10-16,ADI,240.33,244.225,238.52,241.61,241.61,2898707.0
2025-10-17,ADI,241.77,243.54,238.59,242.87,242.87,2401260.0
2025-10-20,ADI,242.87,246.835,242.87,246.22,246.22,2760134.0
2025-10-21,ADI,247.84,248.8299,245.61,246.37,246.37,2361679.0
2025-10-22,ADI,240.54,241.64,236.909,240.36,240.36,5270794.0
2025-10-23,ADI,237.3,244.95,237.26,243.29,243.29,2774906.0
2025-10-24,ADI,245.45,245.51,236.63,238.01,238.01,3488969.0
2025-10-27,ADI,239.695,244.11,238.345,243.01,243.01,3506236.0
2025-10-28,ADI,241.51,243.68,238.84,239.35,239.35,2420972.0
2025-10-29,ADI,239.76,241.9053,234.52,235.04,235.04,3438519.0
2025-10-30,ADI,235.04,236.625,232.82,232.9,232.9,2940363.0
2025-10-31,ADI,232.9,235.63,231.54,234.13,234.13,2698153.0
2025-11-03,ADI,234.95,237.0,232.61,233.61,233.61,2266928.0
2025-11-04,ADI,233.01,233.78,228.76,229.38,229.38,3956608.0
2025-11-05,ADI,230.09,238.48,230.09,236.0,236.0,2971902.0
2025-11-06,ADI,235.19,237.04,231.2,232.88,232.88,3126797.0
2025-11-07,ADI,229.4,230.805,223.47,228.48,228.48,4583664.0
2025-11-10,ADI,231.86,233.23,228.33,232.0,232.0,3264201.0
2025-11-11,ADI,231.51,235.0,231.435,233.41,233.41,3159992.0
2025-11-12,ADI,236.92,242.0,235.835,241.44,241.44,4677722.0
2025-11-13,ADI,239.64,241.315,235.44,237.53,237.53,4897499.0
2025-11-14,ADI,234.19,237.045,230.43,234.89,234.89,3319687.0
2025-11-17,ADI,233.03,234.22,227.78,229.94,229.94,3885305.0
2025-11-18,ADI,229.85,232.35,227.72,230.13,230.13,3953373.0
2025-11-19,ADI,229.54,234.3999,229.325,232.2,232.2,2790492.0
2025-11-20,ADI,234.29,235.2791,224.25,225.2,225.2,4316566.0
2025-11-21,ADI,225.63,234.53,225.0,232.32,232.32,4467337.0
2025-11-24,ADI,233.65,240.76,233.25,239.4,239.4,8219853.0
2025-11-25,ADI,230.6,252.48,229.29,252.02,252.02,7515103.0
2025-11-26,ADI,255.22,260.74,252.92,257.92,257.92,5253418.0
2025-11-28,ADI,259.36,265.75,258.0401,265.34,265.34,2589650.0
2025-12-01,ADI,262.95,268.47,262.0,266.51,266.51,7333468.0
2025-12-02,ADI,268.19,274.125,266.04,272.97,272.97,5266424.0
2025-12-03,ADI,274.49,278.78,271.58,278.24,278.24,4203067.0
2025-12-04,ADI,277.36,279.55,275.54,277.26,277.26,3254204.0
2025-12-05,ADI,280.12,283.235,279.14,281.29,281.29,3612211.0
2025-10-06,ADMA,14.62,14.66,14.015,14.07,14.07,3309806.0
2025-10-07,ADMA,14.14,14.23,13.945,13.99,13.99,3855667.0
2025-10-08,ADMA,13.98,14.63,13.82,14.62,14.62,4170211.0
2025-10-09,ADMA,14.61,14.82,14.32,14.74,14.74,3735835.0
2025-10-10,ADMA,14.78,14.78,14.275,14.54,14.54,3455669.0
2025-10-13,ADMA,14.55,14.6199,14.3,14.55,14.55,4216482.0
2025-10-14,ADMA,14.55,15.41,14.44,14.95,14.95,3896678.0
2025-10-15,ADMA,15.0,15.6,14.95,15.09,15.09,3680629.0
2025-10-16,ADMA,15.1,15.18,14.47,14.56,14.56,2414603.0
2025-10-17,ADMA,14.43,14.6,14.13,14.36,14.36,2109554.0
2025-10-20,ADMA,14.49,14.8,14.49,14.69,14.69,2895564.0
2025-10-21,ADMA,14.61,14.81,14.34,14.715,14.715,2455594.0
2025-10-22,ADMA,14.71,15.45,14.71,15.16,15.16,3914088.0
2025-10-23,ADMA,15.15,15.39,15.07,15.25,15.25,2641916.0
2025-10-24,ADMA,15.3,16.08,15.16,15.18,15.18,5567385.0
2025-10-27,ADMA,15.3,15.655,14.58,15.6,15.6,4100870.0
2025-10-28,ADMA,15.36,15.6,15.22,15.57,15.57,3053450.0
2025-10-29,ADMA,15.54,15.75,15.29,15.53,15.53,2474721.0
2025-10-30,ADMA,15.41,15.76,15.255,15.27,15.27,2281964.0
2025-10-31,ADMA,15.2,15.505,15.07,15.48,15.48,2491835.0
2025-11-03,ADMA,15.49,15.68,15.1045,15.37,15.37,3870575.0
2025-11-04,ADMA,15.17,15.58,14.62,14.63,14.63,3673851.0
2025-11-05,ADMA,14.52,15.65,14.4206,15.37,15.37,6470779.0
2025-11-06,ADMA,14.89,15.24,13.83,14.03,14.03,9495027.0
2025-11-07,ADMA,14.06,14.52,13.76,14.52,14.52,4568547.0
2025-11-10,ADMA,14.63,14.7927,14.18,14.71,14.71,3864067.0
2025-11-11,ADMA,14.76,16.07,14.7001,16.03,16.03,4827513.0
2025-11-12,ADMA,16.07,16.67,15.93,16.46,16.46,4112945.0
2025-11-13,ADMA,16.345,16.48,15.665,15.7,15.7,3774829.0
2025-11-14,ADMA,15.45,15.9,15.395,15.56,15.56,2825507.0
2025-11-17,ADMA,15.41,15.61,15.22,15.42,15.42,2299637.0
2025-11-18,ADMA,15.35,15.72,15.24,15.69,15.69,1786353.0
2025-11-19,ADMA,15.72,16.03,15.46,15.95,15.95,2772544.0
2025-11-20,ADMA,16.25,16.95,16.23,16.36,16.36,3496601.0
2025-11-21,ADMA,16.36,17.57,16.3,17.18,17.18,4308716.0
2025-11-24,ADMA,17.23,18.44,17.16,18.32,18.32,5154931.0
2025-11-25,ADMA,18.34,19.22,18.3,19.21,19.21,3749418.0
2025-11-26,ADMA,19.06,19.48,19.0,19.14,19.14,4074481.0
2025-11-28,ADMA,19.31,19.4366,18.8214,19.18,19.18,1258556.0
2025-12-01,ADMA,18.96,19.48,18.73,19.38,19.38,3757642.0
2025-12-02,ADMA,19.43,19.885,19.05,19.25,19.25,2658033.0
2025-12-03,ADMA,19.37,20.14,19.25,19.72,19.72,2635028.0
2025-12-04,ADMA,19.61,20.22,19.56,20.11,20.11,2726868.0
2025-12-05,ADMA,20.09,20.1,19.63,19.85,19.85,3032684.0
2025-10-06,ADSK,322.0,326.2,320.13,323.43,323.43,1569013.0
2025-10-07,ADSK,323.11,324.0,309.57,314.19,314.19,1468959.0
2025-10-08,ADSK,315.0,315.82,309.16,311.41,311.41,1429719.0
2025-10-09,ADSK,310.5,312.9313,305.81,310.32,310.32,1357055.0
2025-10-10,ADSK,309.08,312.29,302.43,303.5,303.5,1480604.0
2025-10-13,ADSK,303.63,308.7,302.6569,307.97,307.97,982664.0
2025-10-14,ADSK,304.58,308.46,303.11,306.59,306.59,1338585.0
2025-10-15,ADSK,308.65,310.0,303.18,305.08,305.08,992934.0
2025-10-16,ADSK,307.76,308.91,298.8,299.82,299.82,1066453.0
2025-10-17,ADSK,299.32,305.26,298.91,303.66,303.66,2202107.0
2025-10-20,ADSK,305.0,308.08,304.32,307.95,307.95,885207.0
2025-10-21,ADSK,307.95,311.47,306.975,310.57,310.57,710356.0
2025-10-22,ADSK,309.82,311.28,305.12,308.15,308.15,1471746.0
2025-10-23,ADSK,304.0,310.1,304.0,309.84,309.84,1006935.0
2025-10-24,ADSK,313.01,314.51,311.15,312.88,312.88,953311.0
2025-10-27,ADSK,313.35,314.1689,311.134,313.53,313.53,938161.0
2025-10-28,ADSK,312.87,315.0,310.73,311.08,311.08,919448.0
2025-10-29,ADSK,306.53,307.0,296.02,297.08,297.08,1682473.0
2025-10-30,ADSK,295.25,303.57,295.25,300.77,300.77,1527835.0
2025-10-31,ADSK,300.42,302.695,297.92,301.34,301.34,1076836.0
2025-11-03,ADSK,302.99,304.8825,299.4,303.64,303.64,1079374.0
2025-11-04,ADSK,302.26,304.13,299.17,300.86,300.86,1301029.0
2025-11-05,ADSK,301.23,302.44,299.32,300.96,300.96,1251060.0
2025-11-06,ADSK,299.46,299.9,293.72,294.86,294.86,1165922.0
2025-11-07,ADSK,294.6,297.47,293.5101,297.18,297.18,950645.0
2025-11-10,ADSK,297.4,299.55,293.06,298.72,298.72,1194442.0
2025-11-11,ADSK,299.17,302.43,297.9545,301.86,301.86,855608.0
2025-11-12,ADSK,301.55,303.2,300.3,301.74,301.74,1191188.0
2025-11-13,ADSK,300.5,301.79,296.37,297.17,297.17,1123054.0
2025-11-14,ADSK,295.81,301.3,292.57,299.39,299.39,1049790.0
2025-11-17,ADSK,299.53,299.53,290.89,291.96,291.96,1081362.0
